facility_id,property_id,value
391,excludes-stop,North Station-03
391,excludes-stop,North Station-04
391,excludes-stop,North Station-05
391,excludes-stop,North Station-06
391,excludes-stop,North Station-07
391,excludes-stop,North Station-08
391,excludes-stop,North Station-09
391,excludes-stop,North Station-10
391,excludes-stop,door-north-valenti
391,excludes-stop,door-north-crnashua
391,excludes-stop,door-north-crcauseway
392,direction,up
392,excludes-stop,113
392,excludes-stop,114
392,excludes-stop,70027
392,excludes-stop,70205
392,excludes-stop,North Station
392,excludes-stop,North Station-01
392,excludes-stop,North Station-02
392,excludes-stop,North Station-03
392,excludes-stop,North Station-04
392,excludes-stop,North Station-05
392,excludes-stop,North Station-06
392,excludes-stop,North Station-07
392,excludes-stop,North Station-08
392,excludes-stop,North Station-09
392,excludes-stop,North Station-10
392,excludes-stop,door-north-valenti
392,excludes-stop,door-north-crnashua
392,excludes-stop,door-north-crcauseway
393,direction,up
393,excludes-stop,113
393,excludes-stop,114
393,excludes-stop,70026
393,excludes-stop,70205
393,excludes-stop,70206
393,excludes-stop,North Station
393,excludes-stop,North Station-01
393,excludes-stop,North Station-02
393,excludes-stop,North Station-03
393,excludes-stop,North Station-04
393,excludes-stop,North Station-05
393,excludes-stop,North Station-06
393,excludes-stop,North Station-07
393,excludes-stop,North Station-08
393,excludes-stop,North Station-09
393,excludes-stop,North Station-10
393,excludes-stop,door-north-valenti
393,excludes-stop,door-north-crnashua
393,excludes-stop,door-north-crcauseway
394,direction,up
394,excludes-stop,70043
394,excludes-stop,door-aqucl-atlantic
394,excludes-stop,door-aqucl-mcksouth
395,direction,up
395,excludes-stop,70044
395,excludes-stop,door-aqucl-atlantic
395,excludes-stop,door-aqucl-mcksouth
396,direction,down
396,excludes-stop,door-aqucl-atlantic
396,excludes-stop,door-aqucl-mcksouth
397,direction,up
397,excludes-stop,door-aqucl-atlantic
397,excludes-stop,door-aqucl-mcksouth
398,direction,up
398,excludes-stop,70079
398,excludes-stop,74611
398,excludes-stop,74617
398,excludes-stop,South Station
398,excludes-stop,South Station-01
398,excludes-stop,South Station-02
398,excludes-stop,South Station-03
398,excludes-stop,South Station-04
398,excludes-stop,South Station-05
398,excludes-stop,South Station-06
398,excludes-stop,South Station-07
398,excludes-stop,South Station-08
398,excludes-stop,South Station-09
398,excludes-stop,South Station-10
398,excludes-stop,South Station-11
398,excludes-stop,South Station-12
398,excludes-stop,South Station-13
398,excludes-stop,door-sstat-main
398,excludes-stop,door-sstat-atlantic
398,excludes-stop,door-sstat-summer
398,excludes-stop,door-sstat-usps
398,excludes-stop,door-sstat-bus
398,excludes-stop,door-sstat-dewey
398,excludes-stop,door-sstat-reserve
398,excludes-stop,door-sstat-finctr
398,excludes-stop,door-sstat-outmain
399,direction,up
399,excludes-stop,74611
399,excludes-stop,South Station
399,excludes-stop,South Station-01
399,excludes-stop,South Station-02
399,excludes-stop,South Station-03
399,excludes-stop,South Station-04
399,excludes-stop,South Station-05
399,excludes-stop,South Station-06
399,excludes-stop,South Station-07
399,excludes-stop,South Station-08
399,excludes-stop,South Station-09
399,excludes-stop,South Station-10
399,excludes-stop,South Station-11
399,excludes-stop,South Station-12
399,excludes-stop,South Station-13
399,excludes-stop,door-sstat-main
399,excludes-stop,door-sstat-atlantic
399,excludes-stop,door-sstat-summer
399,excludes-stop,door-sstat-usps
399,excludes-stop,door-sstat-bus
399,excludes-stop,door-sstat-dewey
399,excludes-stop,door-sstat-reserve
399,excludes-stop,door-sstat-finctr
399,excludes-stop,door-sstat-outmain
400,direction,up
400,excludes-stop,70080
400,excludes-stop,74611
400,excludes-stop,South Station
400,excludes-stop,South Station-01
400,excludes-stop,South Station-02
400,excludes-stop,South Station-03
400,excludes-stop,South Station-04
400,excludes-stop,South Station-05
400,excludes-stop,South Station-06
400,excludes-stop,South Station-07
400,excludes-stop,South Station-08
400,excludes-stop,South Station-09
400,excludes-stop,South Station-10
400,excludes-stop,South Station-11
400,excludes-stop,South Station-12
400,excludes-stop,South Station-13
400,excludes-stop,door-sstat-main
400,excludes-stop,door-sstat-atlantic
400,excludes-stop,door-sstat-summer
400,excludes-stop,door-sstat-usps
400,excludes-stop,door-sstat-bus
400,excludes-stop,door-sstat-dewey
400,excludes-stop,door-sstat-reserve
400,excludes-stop,door-sstat-finctr
400,excludes-stop,door-sstat-outmain
401,direction,up
401,excludes-stop,door-wtcst-congress
402,direction,up
402,excludes-stop,door-wtcst-congress
403,direction,up
403,excludes-stop,74613
403,excludes-stop,door-wtcst-wtc
403,excludes-stop,door-wtcst-congress
404,direction,up
404,excludes-stop,74615
404,excludes-stop,door-wtcst-wtc
404,excludes-stop,door-wtcst-congress
405,direction,up
405,excludes-stop,70043
405,excludes-stop,70044
405,excludes-stop,door-aqucl-mcknorth
405,excludes-stop,door-aqucl-mcksouth
406,direction,down
406,excludes-stop,70043
406,excludes-stop,70044
406,excludes-stop,door-aqucl-mcknorth
406,excludes-stop,door-aqucl-mcksouth
407,direction,down
407,excludes-stop,70047
407,excludes-stop,7096
407,excludes-stop,7097
407,excludes-stop,door-aport-buses
407,excludes-stop,door-aport-bremen
408,direction,up
408,excludes-stop,70047
408,excludes-stop,7096
408,excludes-stop,7097
408,excludes-stop,door-aport-buses
408,excludes-stop,door-aport-bremen
409,direction,up
409,excludes-stop,70048
409,excludes-stop,7096
409,excludes-stop,7097
409,excludes-stop,door-aport-buses
409,excludes-stop,door-aport-bremen
410,direction,down
410,excludes-stop,70048
410,excludes-stop,7096
410,excludes-stop,7097
410,excludes-stop,door-aport-buses
410,excludes-stop,door-aport-bremen
411,direction,up
411,excludes-stop,74617
411,excludes-stop,South Station
411,excludes-stop,South Station-01
411,excludes-stop,South Station-02
411,excludes-stop,South Station-03
411,excludes-stop,South Station-04
411,excludes-stop,South Station-05
411,excludes-stop,South Station-06
411,excludes-stop,South Station-07
411,excludes-stop,South Station-08
411,excludes-stop,South Station-09
411,excludes-stop,South Station-10
411,excludes-stop,South Station-11
411,excludes-stop,South Station-12
411,excludes-stop,South Station-13
411,excludes-stop,door-sstat-main
411,excludes-stop,door-sstat-atlantic
411,excludes-stop,door-sstat-summer
411,excludes-stop,door-sstat-usps
411,excludes-stop,door-sstat-bus
411,excludes-stop,door-sstat-dewey
411,excludes-stop,door-sstat-reserve
411,excludes-stop,door-sstat-finctr
411,excludes-stop,door-sstat-outmain
412,direction,up
412,excludes-stop,door-crtst-north
413,direction,up
413,excludes-stop,door-crtst-north
414,direction,up
414,excludes-stop,74612
414,excludes-stop,door-crtst-north
414,excludes-stop,door-crtst-south
415,direction,up
415,excludes-stop,74616
415,excludes-stop,door-crtst-north
415,excludes-stop,door-crtst-south
416,direction,up
416,excludes-stop,74612
416,excludes-stop,door-crtst-north
416,excludes-stop,door-crtst-south
417,direction,up
417,excludes-stop,74616
417,excludes-stop,door-crtst-north
417,excludes-stop,door-crtst-south
418,direction,up
418,excludes-stop,door-crtst-south
419,direction,down
419,excludes-stop,74611
419,excludes-stop,South Station
419,excludes-stop,South Station-01
419,excludes-stop,South Station-02
419,excludes-stop,South Station-03
419,excludes-stop,South Station-04
419,excludes-stop,South Station-05
419,excludes-stop,South Station-06
419,excludes-stop,South Station-07
419,excludes-stop,South Station-08
419,excludes-stop,South Station-09
419,excludes-stop,South Station-10
419,excludes-stop,South Station-11
419,excludes-stop,South Station-12
419,excludes-stop,South Station-13
419,excludes-stop,door-sstat-main
419,excludes-stop,door-sstat-atlantic
419,excludes-stop,door-sstat-summer
419,excludes-stop,door-sstat-usps
419,excludes-stop,door-sstat-bus
419,excludes-stop,door-sstat-dewey
419,excludes-stop,door-sstat-reserve
419,excludes-stop,door-sstat-finctr
419,excludes-stop,door-sstat-outmain
420,direction,up
420,excludes-stop,70079
420,excludes-stop,74611
420,excludes-stop,74617
420,excludes-stop,South Station
420,excludes-stop,South Station-01
420,excludes-stop,South Station-02
420,excludes-stop,South Station-03
420,excludes-stop,South Station-04
420,excludes-stop,South Station-05
420,excludes-stop,South Station-06
420,excludes-stop,South Station-07
420,excludes-stop,South Station-08
420,excludes-stop,South Station-09
420,excludes-stop,South Station-10
420,excludes-stop,South Station-11
420,excludes-stop,South Station-12
420,excludes-stop,South Station-13
420,excludes-stop,door-sstat-main
420,excludes-stop,door-sstat-atlantic
420,excludes-stop,door-sstat-summer
420,excludes-stop,door-sstat-usps
420,excludes-stop,door-sstat-bus
420,excludes-stop,door-sstat-dewey
420,excludes-stop,door-sstat-reserve
420,excludes-stop,door-sstat-finctr
420,excludes-stop,door-sstat-outmain
421,direction,up
421,excludes-stop,113
421,excludes-stop,114
421,excludes-stop,North Station
421,excludes-stop,North Station-01
421,excludes-stop,North Station-02
421,excludes-stop,North Station-03
421,excludes-stop,North Station-04
421,excludes-stop,North Station-05
421,excludes-stop,North Station-06
421,excludes-stop,North Station-07
421,excludes-stop,North Station-08
421,excludes-stop,North Station-09
421,excludes-stop,North Station-10
421,excludes-stop,door-north-causeways
421,excludes-stop,door-north-valenti
421,excludes-stop,door-north-causewaye
421,excludes-stop,door-north-crnashua
421,excludes-stop,door-north-crcauseway
422,direction,down
422,excludes-stop,113
422,excludes-stop,114
422,excludes-stop,North Station
422,excludes-stop,North Station-01
422,excludes-stop,North Station-02
422,excludes-stop,North Station-03
422,excludes-stop,North Station-04
422,excludes-stop,North Station-05
422,excludes-stop,North Station-06
422,excludes-stop,North Station-07
422,excludes-stop,North Station-08
422,excludes-stop,North Station-09
422,excludes-stop,North Station-10
422,excludes-stop,door-north-causeways
422,excludes-stop,door-north-valenti
422,excludes-stop,door-north-causewaye
422,excludes-stop,door-north-crnashua
422,excludes-stop,door-north-crcauseway
423,direction,up
423,excludes-stop,door-shmnl-savin
423,excludes-stop,door-shmnl-sydney
424,direction,up
424,excludes-stop,South Station
424,excludes-stop,South Station-01
424,excludes-stop,South Station-02
424,excludes-stop,South Station-03
424,excludes-stop,South Station-04
424,excludes-stop,South Station-05
424,excludes-stop,South Station-06
424,excludes-stop,South Station-07
424,excludes-stop,South Station-08
424,excludes-stop,South Station-09
424,excludes-stop,South Station-10
424,excludes-stop,South Station-11
424,excludes-stop,South Station-12
424,excludes-stop,South Station-13
424,excludes-stop,door-sstat-main
424,excludes-stop,door-sstat-atlantic
424,excludes-stop,door-sstat-summer
424,excludes-stop,door-sstat-usps
424,excludes-stop,door-sstat-bus
424,excludes-stop,door-sstat-reserve
424,excludes-stop,door-sstat-finctr
424,excludes-stop,door-sstat-outmain
425,direction,up
425,excludes-stop,70073
425,excludes-stop,70074
425,excludes-stop,9070073
425,excludes-stop,9070074
426,direction,up
426,excludes-stop,70073
426,excludes-stop,9070073
426,excludes-stop,9070074
427,direction,up
427,excludes-stop,323
427,excludes-stop,70089
427,excludes-stop,door-fldcr-busway
427,excludes-stop,door-fldcr-charles
428,direction,up
428,excludes-stop,5740
428,excludes-stop,57400
428,excludes-stop,door-mvbcl-square
429,direction,down
429,excludes-stop,5740
429,excludes-stop,57400
429,excludes-stop,door-mvbcl-square
430,direction,up
430,excludes-stop,899
430,excludes-stop,9070150
430,excludes-stop,9070151
430,excludes-stop,door-kencl-beacon
430,excludes-stop,door-kencl-commonwealth
431,direction,up
431,excludes-stop,70150
431,excludes-stop,899
431,excludes-stop,9070150
431,excludes-stop,9070151
431,excludes-stop,door-kencl-beacon
431,excludes-stop,door-kencl-commonwealth
431,excludes-stop,door-kencl-busway
432,direction,up
432,excludes-stop,70151
432,excludes-stop,899
432,excludes-stop,9070150
432,excludes-stop,9070151
432,excludes-stop,door-kencl-beacon
432,excludes-stop,door-kencl-commonwealth
432,excludes-stop,door-kencl-busway
433,direction,up
433,excludes-stop,5740
433,excludes-stop,57400
433,excludes-stop,door-mvbcl-lewis
434,direction,down
434,excludes-stop,5740
434,excludes-stop,57400
434,excludes-stop,door-mvbcl-lewis
435,direction,up
435,excludes-stop,70157
435,excludes-stop,door-armnl-parkpl
435,excludes-stop,door-armnl-copley
435,excludes-stop,door-armnl-church
435,excludes-stop,door-armnl-elevator
435,excludes-stop,door-armnl-arltw
435,excludes-stop,door-armnl-arlte
435,excludes-stop,door-armnl-garden
436,direction,up
436,excludes-stop,70156
436,excludes-stop,door-armnl-parkpl
436,excludes-stop,door-armnl-copley
436,excludes-stop,door-armnl-church
436,excludes-stop,door-armnl-elevator
436,excludes-stop,door-armnl-arltw
436,excludes-stop,door-armnl-arlte
436,excludes-stop,door-armnl-garden
437,direction,up
437,excludes-stop,334
437,excludes-stop,70094
437,excludes-stop,70261
437,excludes-stop,door-asmnl-rdexits
437,excludes-stop,door-asmnl-matpn
437,excludes-stop,door-asmnl-radford
437,excludes-stop,door-asmnl-beale
438,direction,up
438,excludes-stop,334
438,excludes-stop,70094
438,excludes-stop,70261
438,excludes-stop,door-asmnl-peabody
438,excludes-stop,door-asmnl-rdexits
438,excludes-stop,door-asmnl-radford
438,excludes-stop,door-asmnl-beale
439,direction,up
439,excludes-stop,70154
439,excludes-stop,door-coecl-east
439,excludes-stop,door-coecl-bpl
440,direction,up
440,excludes-stop,15880
440,excludes-stop,5879
440,excludes-stop,5880
440,excludes-stop,door-orhte-benning
440,excludes-stop,door-orhte-saratoga
441,direction,up
441,excludes-stop,15880
441,excludes-stop,5879
441,excludes-stop,5880
441,excludes-stop,door-orhte-benning
441,excludes-stop,door-orhte-saratoga
442,direction,up
442,excludes-stop,door-astao-revol
443,direction,up
443,excludes-stop,door-astao-revol
444,direction,up
444,excludes-stop,4510
444,excludes-stop,70039
444,excludes-stop,70040
444,excludes-stop,70202
445,direction,up
445,excludes-stop,4510
446,direction,up
446,excludes-stop,4510
446,excludes-stop,70201
446,excludes-stop,70202
446,excludes-stop,door-gover-main
501,direction,up
501,excludes-stop,65
501,excludes-stop,70022
501,excludes-stop,70042
501,excludes-stop,door-state-meeting
501,excludes-stop,door-state-water
501,excludes-stop,door-state-congress
501,excludes-stop,door-state-exchange
501,excludes-stop,door-state-state
501,excludes-stop,door-state-cityhall
502,direction,up
502,excludes-stop,65
502,excludes-stop,door-state-meeting
502,excludes-stop,door-state-water
502,excludes-stop,door-state-congress
502,excludes-stop,door-state-exchange
502,excludes-stop,door-state-cityhall
503,direction,up
503,excludes-stop,door-prmnl-prudential
504,direction,down
504,excludes-stop,23151
504,excludes-stop,2430
504,excludes-stop,door-portr-crtransfer
504,excludes-stop,door-portr-elevators
504,excludes-stop,door-portr-cracross
505,direction,up
505,excludes-stop,23151
505,excludes-stop,2430
505,excludes-stop,door-portr-crtransfer
505,excludes-stop,door-portr-elevators
505,excludes-stop,door-portr-cracross
506,direction,up
506,excludes-stop,23151
506,excludes-stop,2430
506,excludes-stop,70065
506,excludes-stop,Porter Square
506,excludes-stop,door-portr-escal
506,excludes-stop,door-portr-crtransfer
506,excludes-stop,door-portr-elevators
506,excludes-stop,door-portr-cracross
507,direction,up
507,excludes-stop,23151
507,excludes-stop,2430
507,excludes-stop,70065
507,excludes-stop,Porter Square
507,excludes-stop,door-portr-escal
507,excludes-stop,door-portr-crtransfer
507,excludes-stop,door-portr-elevators
507,excludes-stop,door-portr-cracross
509,direction,down
509,excludes-stop,23151
509,excludes-stop,2430
509,excludes-stop,Porter Square
509,excludes-stop,door-portr-escal
509,excludes-stop,door-portr-crtransfer
509,excludes-stop,door-portr-elevators
509,excludes-stop,door-portr-cracross
510,direction,up
510,excludes-stop,23151
510,excludes-stop,2430
510,excludes-stop,Porter Square
510,excludes-stop,door-portr-escal
510,excludes-stop,door-portr-crtransfer
510,excludes-stop,door-portr-elevators
510,excludes-stop,door-portr-cracross
511,direction,up
511,excludes-stop,23151
511,excludes-stop,2430
511,excludes-stop,Porter Square
511,excludes-stop,door-portr-escal
511,excludes-stop,door-portr-crtransfer
511,excludes-stop,door-portr-elevators
511,excludes-stop,door-portr-cracross
