stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,stop_address
111895,111895,Nantasket Ave from Y St to Spring St (FLAG),,,,42.308765,-70.889696,,,,0,,0,
1119,1119,Magazine St @ Erie St,,,,42.360978,-71.108911,,,,0,,1,
111907,111907,Main St from Spring St to Pemberton Pnt (FLAG),,,,42.303557,-70.913072,,,,0,,0,
111997,111997,Highland Ave @ Doonan St (FLAG),,,,42.438144,-71.088598,,,,0,,0,
1120,1120,Magazine St @ McTernan St,,,,42.361487,-71.108368,,,,0,,1,
112011,112011,Fulton St from Molyneaux Cir to Foss St (FLAG),,,,42.436137,-71.095822,,,,0,,0,
112019,112019,Fulton St from Foss St to Fellsway (FLAG),,,,42.428728,-71.098953,,,,0,,0,
112029,112029,Webster St from Fulton St to Forest St (FLAG),,,,42.422587,-71.104079,,,,0,,0,
112037,112037,Lawrence Memorial Hospital,,,,42.426217,-71.110797,,,,0,,1,
112046,112046,Forest St from Webster St to Medford Sq (FLAG),,,,42.420895,-71.108275,,,,0,,1,
112068,112068,Medford Stop & Shop,,,,42.408806,-71.086469,,,,0,,0,
112094,112094,Forest St from Medford Sq to Webster St (FLAG),,,,42.421016,-71.108015,,,,0,,0,
1121,1121,Magazine St @ Perry St,,,,42.362343,-71.107445,,,,0,,1,
112112,112112,Webster St from Forest St to Fulton St (FLAG),,,,42.422467,-71.104055,,,,0,,0,
112113,112113,Fulton St from Fellsway to Webster St (FLAG),,,,42.424507,-71.102063,,,,0,,0,
112116,112116,Fulton St from Webster St to Fellsway (FLAG),,,,42.424483,-71.101895,,,,0,,0,
112121,112121,Fulton St from Fellsway to Foss St (FLAG),,,,42.428684,-71.098715,,,,0,,0,
112129,112129,Fulton St from Foss St to Molyneaux Cir (FLAG),,,,42.436059,-71.095679,,,,0,,0,
112131,112131,Lawrence Rd from Forest St to Hospital (FLAG),,,,42.424894,-71.107674,,,,0,,1,
11218,11218,Congress St @ A St,,,,42.350434,-71.048494,,,,0,,1,
11219,11219,A St @ Necco St,,,,42.348062,-71.050338,,,,0,,1,
112196,112196,Lawrence Rd from Hospital to Forest St (FLAG),,,,42.424788,-71.107881,,,,0,,1,
1122,1122,Magazine St @ Auburn St,,,,42.363868,-71.105733,,,,0,,1,
11228,11228,Tremont St @ Lenox St,,,,42.337782,-71.083038,,,,0,,0,
1123,1123,Green St @ Magazine St,,,,42.364935,-71.104405,,,,0,,1,
11241,11241,South Bay Mall @ Target,,,,42.329919,-71.061783,,,,0,,2,
11242,11242,South Bay Mall @ Office Max,,,,42.327477,-71.061819,,,,0,,1,
11243,11243,South Bay Mall @ Stop and Shop,,,,42.326421,-71.064691,,,,0,,1,
11245,11245,Tremont St @ Berkeley St,,,,42.345466,-71.069800,,,,0,,1,
1125,1125,Magazine St @ William St,,,,42.363492,-71.106339,,,,0,,0,
11257,11257,Malcolm X Blvd @ King St,,,,42.331197,-71.092692,,,,0,,1,
11259,11259,Malcolm X Blvd @ Shawmut Ave,,,,42.329483,-71.086203,,,,0,,0,
1128,1128,South St @ Sedgwick St,,,,42.308588,-71.115487,,,,0,,0,
1129,1129,Centre St @ Seaverns Ave,,,,42.312198,-71.114144,,,,0,,1,
113,113,Portland St @ Causeway St,,,,42.364737,-71.062198,,,,0,place-north,1,
1130,1130,Centre St @ Saint John St,,,,42.314197,-71.114036,,,,0,,0,
11302,11302,Harvard St @ Verndale St,,,,42.348388,-71.129539,,,,0,,1,
11319,11319,W Second St opp W Third St,,,,42.343047,-71.055038,,,,0,,1,
1132,1132,Centre St @ Robinwood Ave,,,,42.316951,-71.113368,,,,0,,1,
11323,11323,Malcolm X Blvd opp O'Bryant HS,,,,42.330801,-71.089207,,,,0,,1,
1134,1134,Centre St @ Paul Gore St,,,,42.320854,-71.110549,,,,0,,1,
1135,1135,Centre St @ Sheridan St,,,,42.322164,-71.109040,,,,0,,1,
1136,1136,Centre St @ Wyman St,,,,42.322458,-71.106967,,,,0,,1,
1137,1137,Centre St @ Mozart St,,,,42.322684,-71.104662,,,,0,,1,
1138,1138,Centre St @ Estrella St,,,,42.322856,-71.102979,,,,0,,1,
11384,11384,Dartmouth St @ Back Bay Sta,,,,42.347346,-71.075956,,,,0,place-bbsta,1,
11388,11388,Huntington Ave @ Belvidere St,,,,42.345344,-71.082045,,,,0,,0,
11390,11390,Dalton St @ Boylston St,,,,42.347779,-71.085476,,,,0,,1,
11391,11391,Boylston St @ Massachusetts Ave,,,,42.347386,-71.087495,,,,0,,1,
114,114,Causeway St @ North Station,,,,42.365748,-71.060867,,,,0,place-north,1,
1140,1140,Centre St @ Highland St,,,,42.324791,-71.097571,,,,0,,1,
1141,1141,Centre St @ Marcella St,,,,42.326102,-71.096534,,,,0,,1,
11410,11410,Cambridge St @ Max Ave,,,,42.371928,-71.087532,,,,0,,0,
11413,11413,Columbus Ave @ Walnut Ave,,,,42.313283,-71.095326,,,,0,,0,
11419,11419,A St @ Mt Washington Ave,,,,42.346440,-71.051618,,,,0,,1,
1142,1142,Centre St @ Cedar St,,,,42.327778,-71.095518,,,,0,,0,
1143,1143,Centre St @ Linwood St,,,,42.328574,-71.094998,,,,0,,1,
1144,1144,Centre St @ Highland Ave,,,,42.329657,-71.093032,,,,0,,1,
1145,1145,42A John Eliot Sq,,,,42.329962,-71.091547,,,,0,,1,
1146,1146,42 Dudley St,,,,42.329396,-71.089128,,,,0,,0,
1147,1147,Dudley St @ Shawmut Ave,,,,42.328969,-71.086206,,,,0,,0,
1148,1148,Malcolm X Blvd @ Shawmut Ave,,,,42.329687,-71.086130,,,,0,,0,
11481,11481,Herald St @ Harrison Ave,,,,42.346301,-71.063361,,,,0,,1,
11482,11482,Dudley St @ Uphams Corner Station,,,,42.318783,-71.069142,,,,0,,1,
114878,114878,Nantasket Ave from Atlantic Ave to Park Ave (FLAG),,,,42.267545,-70.851408,,,,0,,1,
114882,114882,Nantasket Ave from Park Ave to Atlantic Ave (FLAG),,,,42.267524,-70.851699,,,,0,,1,
114886,114886,Wash Blvd from Rockland St to Hull Med Ctr (FLAG),,,,42.260866,-70.862244,,,,0,,1,
114887,114887,Wash Blvd Opp Hull Medical Ctr (FLAG),,,,42.263218,-70.859479,,,,0,,0,
114888,114888,Wash Blvd - Rockland House Rd to Nantasket Ave,,,,42.270226,-70.857124,,,,0,,0,
114893,114893,Wash Blvd - Nantasket Ave to Rockland House Rd,,,,42.270275,-70.857409,,,,0,,1,
114895,114895,Hull Medical Center (FLAG),,,,42.263216,-70.859976,,,,0,,2,
114896,114896,Wash Blvd from Hull Med Ctr to Rockland St (FLAG),,,,42.261080,-70.862254,,,,0,,0,
1149,1149,205 Roxbury St,,,,42.330096,-71.091343,,,,0,,1,
115,115,Northern Ave @ Federal Courthouse,,,,42.353418,-71.046815,,,,0,,0,
1150,1150,Centre St @ Gardner St,,,,42.329386,-71.094099,,,,0,,1,
11501,11501,Dudley St @ Virginia St,,,,42.317585,-71.066499,,,,0,,1,
1151,1151,Centre St @ Cedar St,,,,42.327548,-71.095812,,,,0,,1,
11512,11512,Bowdoin opp Mt Ida,,,,42.307218,-71.066004,,,,0,,1,
1152,1152,Centre St @ New Heath St,,,,42.326053,-71.096665,,,,0,,1,
11521,11521,131 Morton St,,,,42.300136,-71.106422,,,,0,,0,
1153,1153,Centre St @ Columbus Ave,,,,42.324917,-71.098110,,,,0,,0,
11531,11531,Jackson Square,Jackson Square - Busway,,Busway,42.323074,-71.099546,,,level_ground,0,place-jaksn,0,
11532,11532,W Broadway @ Linsky Barry Ct,,,,42.339673,-71.052303,,,,0,,0,
1154,1154,Heath St @ Bromley St,,,,42.325366,-71.099579,,,,0,,0,
11545,11545,Lee St @ Boylston St,,,,42.325809,-71.140476,,,,0,,0,
1155,1155,Centre St @ Bickford St,,,,42.322950,-71.102275,,,,0,,0,
1156,1156,Centre St @ Sunnyside St,,,,42.322676,-71.105716,,,,0,,1,
1158,1158,Centre St @ Creighton St,,,,42.322368,-71.108661,,,,0,,1,
11587,11587,Circuit Dr @ Glen Ln,,,,42.305236,-71.094725,,,,0,,2,
1159,1159,Centre St @ Barbara St,,,,42.321093,-71.110544,,,,0,,1,
11592,11592,Ruggles St @ Cabot St,,,,42.333862,-71.087173,,,,0,,0,
11593,11593,Ruggles St opp Kerr Way,,,,42.333186,-71.086016,,,,0,,1,
1160,1160,S Huntington Ave @ Moraine St,,,,42.319618,-71.111729,,,,0,,0,
11609,11609,Centre St @ S Huntington Ave,,,,42.320086,-71.111338,,,,0,,1,
1161,1161,Centre St @ Lochstead Ave,,,,42.317365,-71.113229,,,,0,,1,
11613,11613,W Boundary Rd @ Washington St,,,,42.267432,-71.149989,,,,0,,0,
11618,11618,Georgetowne Dr @ Georgetowne Pl,,,,42.255640,-71.143709,,,,0,,0,
1164,1164,Centre St @ Myrtle St,,,,42.313306,-71.114160,,,,0,,1,
1165,1165,Washington St @ W Walnut Pk,,,,42.316446,-71.097563,,,,0,,0,
1166,1166,Washington St @ Cobden St,,,,42.317579,-71.096449,,,,0,,1,
1167,1167,Washington St opp Dimock St,,,,42.318899,-71.095139,,,,0,,1,
11673,11673,209 Cambridge St,,,,42.452997,-71.157950,,,,0,,0,
1168,1168,Washington St @ Townsend St,,,,42.319958,-71.094067,,,,0,,1,
11689,11689,Burlington Mall Rd opp NE Executive Pk,,,,42.485919,-71.211728,,,,0,,0,
1169,1169,Washington St @ Brinton St,,,,42.320829,-71.092974,,,,0,,1,
11694,11694,S Bedford St @ Wayside Rd,,,,42.484199,-71.194920,,,,0,,0,
117,117,Congress St @ Haymarket Sta,,,,42.361847,-71.057724,,,,0,,1,
1170,1170,Washington St @ ML King Blvd,,,,42.321749,-71.091752,,,,0,,0,
11712,11712,Blue Hill Ave @ Morton St,,,,42.284143,-71.091674,,,,0,,0,
11719,11719,Blue Hill Ave opp Babson St,,,,42.270168,-71.093907,,,,0,,1,
1172,1172,Washington St @ Dale St,,,,42.323294,-71.089573,,,,0,,1,
1173,1173,Washington St opp Cedar St,,,,42.324102,-71.088808,,,,0,,0,
11735,11735,Ames St @ Franklin Field,,,,42.290104,-71.082689,,,,0,,0,
11736,11736,Ames St @ Westview St,,,,42.290612,-71.086389,,,,0,,0,
1174,1174,Washington St @ Circuit Terr,,,,42.325827,-71.087772,,,,0,,1,
1175,1175,Washington St @ St James St,,,,42.327276,-71.087149,,,,0,,1,
11771,11771,Vassar St @ Massachusetts Ave,,,,42.360230,-71.094815,,,,0,,0,
1178,1178,Washington St @ Bartlett St,,,,42.327638,-71.087124,,,,0,,1,
11780,11780,Ave Louis Pasteur @ Longwood Ave,,,,42.337969,-71.102457,,,,0,,1,
11781,11781,Ave Louis Pasteur @ The Fenway,,,,42.340233,-71.100839,,,,0,,1,
1179,1179,Washington St @ Guild St,,,,42.326035,-71.087812,,,,0,,0,
11792,11792,Harrison Ave @ Melnea Cass Blvd,,,,42.332146,-71.079293,,,,0,,1,
11799,11799,Ave Louis Pasteur @ The Fenway,,,,42.340274,-71.100979,,,,0,,0,
118,118,Causeway St @ Medford St,,,,42.366283,-71.059491,,,,0,,0,
1180,1180,Washington St @ Cedar St,,,,42.324307,-71.088773,,,,0,,1,
11802,11802,Ave Louis Pasteur @ Longwood Ave,,,,42.338473,-71.102334,,,,0,,1,
11803,11803,Longwood Ave @ Binney St,,,,42.338207,-71.105846,,,,0,,1,
11809,11809,Mountfort St @ Carlton St,,,,42.348846,-71.108581,,,,0,,0,
1181,1181,Washington St @ Oakland St,,,,42.323462,-71.089600,,,,0,,1,
1182,1182,Washington St @ Valentine St,,,,42.321772,-71.091899,,,,0,,0,
1183,1183,Washington St @ Marcella St,,,,42.320851,-71.093122,,,,0,,1,
11835,11835,Chestnut Hill Ave opp Buckminster Rd,,,,42.332315,-71.146793,,,,0,,0,
11836,11836,145 Grove St opp Bellingham Rd,,,,42.304467,-71.150105,,,,0,,0,
11837,11837,Grove St @ South St,,,,42.302638,-71.152249,,,,0,,0,
11839,11839,Corey St @ LaGrange St,,,,42.300386,-71.169857,,,,0,,2,
1184,1184,Washington St opp Townsend St,,,,42.320155,-71.094006,,,,0,,0,
11845,11845,Chestnut Hill Ave @ Ackers Ave,,,,42.329972,-71.146011,,,,0,,0,
1185,1185,Washington St @ Dimock St,,,,42.318908,-71.095290,,,,0,,1,
11853,11853,Chestnut St opp Oak St,,,,42.277023,-71.237377,,,,0,,0,
1186,1186,Washington St @ Bragdon St,,,,42.317415,-71.096775,,,,0,,1,
11860,11860,Robert St @ Belgrade Ave,,,,42.286760,-71.131106,,,,0,,1,
11868,11868,5 Walter St opp Hewlett St,,,,42.289151,-71.133832,,,,0,,1,
1187,1187,Washington St @ Columbus Ave,,,,42.316299,-71.097858,,,,0,,1,
1188,1188,1990 Columbus Ave,,,,42.315394,-71.097816,,,,0,,1,
1189,1189,Cambridge St @ Mass Pike,,,,42.360808,-71.118665,,,,0,,2,
11891,11891,Pearl St @ Congress St,,,,42.357495,-71.056251,,,,0,,1,
1190,1190,Cambridge St @ Seattle St,,,,42.358890,-71.123853,,,,0,,1,
1191,1191,Cambridge St @ Lincoln St,,,,42.357458,-71.128045,,,,0,,1,
11917,11917,Chestnut Hill Ave @ Buckminster Rd,,,,42.332414,-71.146719,,,,0,,0,
1193,1193,Cambridge St @ Franklin St,,,,42.355551,-71.132875,,,,0,,1,
11939,11939,Centre St @ Eliot St,,,,42.309651,-71.115764,,,,0,,1,
1195,1195,Cambridge St @ Emery Rd,,,,42.354278,-71.135846,,,,0,,1,
1196,1196,N Beacon St @ Cambridge St,,,,42.353748,-71.138128,,,,0,,1,
1197,1197,N Beacon St opp Saunders St,,,,42.354360,-71.141738,,,,0,,1,
11971,11971,Arthur St @ Guest St - Stop & Shop,,,,42.356306,-71.141461,,,,0,,1,
11972,11972,Guest St @ Life St,,,,42.357109,-71.145623,,,,0,,0,
119863,119863,Shirley St @ Winthrop Ferry Terminal,,,,42.367208,-70.970606,,,,0,,1,
1199,1199,N Beacon St @ Life St,,,,42.355510,-71.146275,,,,0,,1,
119913,119913,Shirley St opp Winthrop Ferry Terminal,,,,42.367336,-70.970580,,,,0,,0,
120,120,Rivermoor St @ Industrial Park,,,,42.278446,-71.177808,,,,0,,2,
1200,1200,N Beacon St @ Market St,,,,42.356163,-71.148811,,,,0,,1,
1202,1202,N Beacon St @ Vineland St,,,,42.357187,-71.152796,,,,0,,0,
1203,1203,N Beacon St @ Birmingham Pkwy,,,,42.357994,-71.154394,,,,0,,2,
1204,1204,Birmingham Pkwy @ Soldiers Field Rd,,,,42.358663,-71.157969,,,,0,,1,
1206,1206,Hobart St @ Brooks St,,,,42.355432,-71.162380,,,,0,,0,
1208,1208,Hobart St @ Falkland St,,,,42.354751,-71.158514,,,,0,,0,
12081,12081,Faneuil St @ Donnybrook Rd,,,,42.353889,-71.158537,,,,0,,1,
121,121,JFK/UMass,JFK/UMass - Busway,,Busway,42.320511,-71.051780,,,level_ground,0,place-jfk,0,
1210,1210,Faneuil St opp Garfield School,,,,42.352673,-71.160986,,,,0,,0,
121008,121008,Curry College,,,,42.235159,-71.111037,,,,0,,0,
121009,121009,Blue Hill Ave from Curry Coll to Canton Ave (FLAG),,,,42.226417,-71.116431,,,,0,,0,
121010,121010,Opp 1904 Canton Ave @ Trailside Museum,,,,42.218345,-71.119520,,,,0,,2,
121011,121011,Royall St @ Compushare Driveway,,,,42.207226,-71.134842,,,,0,,0,
121012,121012,Royall St @ Beacon Lane,,,,42.207967,-71.131106,,,,0,,1,
121013,121013,Royall St @ Dunkin Brands Driveway,,,,42.208061,-71.129262,,,,0,,0,
121014,121014,Royall St @ JW Foster Blvd,,,,42.207886,-71.124052,,,,0,,1,
121017,121017,1904 Canton Ave @ Trailside Museum,,,,42.218305,-71.119251,,,,0,,0,
121018,121018,Blue Hill Ave from Canton Ave to Curry Coll (FLAG),,,,42.226167,-71.116286,,,,0,,2,
121019,121019,Blue Hill Ave opp Curry College,,,,42.234934,-71.110934,,,,0,,2,
1211,1211,Faneuil St @ Brooks St,,,,42.352456,-71.163066,,,,0,,0,
1212,1212,Faneuil St @ Brackett St,,,,42.352056,-71.165030,,,,0,,0,
1213,1213,Faneuil St @ Bigelow St,,,,42.351254,-71.167478,,,,0,,0,
1214,1214,Faneuil St @ Oak Square,,,,42.351196,-71.167349,,,,0,,0,
12144,12144,Huron Ave opp Park Ave,,,,42.378978,-71.148527,,,,0,,0,
12145,12145,Huron Ave opp VFW Post 8818,,,,42.380160,-71.152585,,,,0,,0,
12146,12146,Opp 700 Huron Ave,,,,42.381261,-71.154599,,,,0,,0,
12147,12147,700 Huron Ave,,,,42.381181,-71.154670,,,,0,,0,
12148,12148,Huron Ave @ VFW Post 8818,,,,42.380047,-71.152582,,,,0,,0,
12149,12149,Huron Ave @ Park Ave,,,,42.378874,-71.148476,,,,0,,0,
1215,1215,Columbus Ave @ Bray St,,,,42.317244,-71.098115,,,,0,,0,
1216,1216,Columbus Ave @ Dimock St,,,,42.319449,-71.098160,,,,0,,0,
1218,1218,Columbus Ave @ Ritchie St,,,,42.322310,-71.098264,,,,0,,0,
1219,1219,Columbus Ave @ Centre St,,,,42.325015,-71.098080,,,,0,,0,
122,122,Columbia Rd @ Dorchester Ave,,,,42.320660,-71.056974,,,,0,,1,
1221,1221,Columbus Ave @ Cedar St,,,,42.328012,-71.096921,,,,0,,0,
1222,1222,Columbus Ave @ Malcolm X Blvd,,,,42.331191,-71.094468,,,,0,,1,
12231,12231,Ames St @ Broadway,,,,42.363498,-71.087704,,,,0,,0,
1224,1224,Tremont St opp Prentiss St,,,,42.332706,-71.092343,,,,0,,1,
1226,1226,Tremont St @ Ruggles St,,,,42.334793,-71.088549,,,,0,,0,
1227,1227,Tremont St @ Melnea Cass Blvd,,,,42.335698,-71.086826,,,,0,,0,
1228,1228,Tremont St @ Hammond St,,,,42.337226,-71.084022,,,,0,,0,
12295,12295,North Cambridge Carhouse,,,,42.396704,-71.129116,,,,0,,0,
123,123,Columbia Rd opp Pond St,,,,42.320046,-71.059996,,,,0,,0,
1230,1230,Tremont St @ Northampton St,,,,42.338746,-71.081156,,,,0,,1,
12301,12301,Massachusetts Ave @ Upland Rd,,,,42.388229,-71.119545,,,,0,,1,
1231,1231,Tremont St @ W Springfield St,,,,42.339584,-71.079623,,,,0,,1,
1232,1232,Tremont St @ W Concord St,,,,42.340407,-71.078156,,,,0,,1,
12323,12323,Park Ave @ Oakland Ave,,,,42.417802,-71.180683,,,,0,,1,
1233,1233,Tremont St @ W Newton St,,,,42.341236,-71.076653,,,,0,,1,
1234,1234,Tremont St @ W Brookline St,,,,42.341887,-71.075413,,,,0,,1,
1235,1235,Tremont St @ W Dedham St,,,,42.342666,-71.073943,,,,0,,1,
12352,12352,Lake St @ Pleasant St,,,,42.405298,-71.164065,,,,0,,0,
1236,1236,Tremont St @ Waltham St,,,,42.343873,-71.071653,,,,0,,1,
12360,12360,Park Ave @ Park Circle,,,,42.415312,-71.180414,,,,0,,0,
1237,1237,Tremont St @ E Berkeley St,,,,42.345145,-71.069868,,,,0,,1,
12376,12376,Winthrop St @ Orchard St,,,,42.413057,-71.120846,,,,0,,0,
1238,1238,Tremont St @ Herald St,,,,42.347363,-71.068607,,,,0,,1,
1239,1239,Tremont St @ Marginal St,,,,42.348180,-71.067595,,,,0,,1,
124,124,Massachusetts Ave @ Columbia Rd,,,,42.320623,-71.061567,,,,0,,0,
1241,1241,Charles St S @ Park Plaza,,,,42.351748,-71.067101,,,,0,,1,
1242,1242,Tremont St @ Charles St S,,,,42.348777,-71.066481,,,,0,,0,
12432,12432,West Service Rd @ Spring St,,,,42.408189,-71.169767,,,,0,,0,
1246,1246,Tremont St @ Union Pk,,,,42.343673,-71.072264,,,,0,,1,
12465,12465,Wadsworth Rd @ Appleton St,,,,42.417136,-71.199535,,,,0,,0,
12468,12468,Appleton St @ Virginia Rd,,,,42.418807,-71.191934,,,,0,,0,
1247,1247,Tremont St @ Dartmouth St,,,,42.342910,-71.073690,,,,0,,1,
1248,1248,Tremont St @ Pembroke St,,,,42.341738,-71.075917,,,,0,,1,
1249,1249,Tremont St @ Rutland Sq,,,,42.341006,-71.077301,,,,0,,1,
125,125,Massachusetts Ave @ Clapp St,,,,42.323479,-71.063945,,,,0,,0,
1250,1250,Tremont St @ Worcester St,,,,42.340187,-71.078787,,,,0,,1,
1251,1251,Tremont St @ W Springfield St,,,,42.339703,-71.079768,,,,0,,1,
1252,1252,Tremont St @ Northampton St,,,,42.338955,-71.081129,,,,0,,1,
1253,1253,Tremont St @ Douglas Pk,,,,42.337824,-71.083178,,,,0,,1,
1254,1254,Tremont St @ Burke St,,,,42.336908,-71.084800,,,,0,,1,
1255,1255,Tremont St @ Columbus Ave,,,,42.335779,-71.086948,,,,0,,1,
1257,1257,Tremont St @ Prentiss St,,,,42.333071,-71.092378,,,,0,,1,
1258,1258,Tremont St @ Roxbury Crossing Station,,,,42.331311,-71.094831,,,,0,place-rcmnl,1,
1259,1259,Malcolm X Blvd opp Madison Park HS,,,,42.331090,-71.090881,,,,0,,1,
126,126,Massachusetts Ave @ Allstate Rd,,,,42.324659,-71.064919,,,,0,,1,
1260,1260,Columbus Ave @ New Cedar St,,,,42.328067,-71.097310,,,,0,,0,
12610,12610,Somerville Ave @ Merriam St,,,,42.378242,-71.091691,,,,0,,1,
12614,12614,Waterhouse St @ Massachusetts Ave,,,,42.377759,-71.120538,,,,0,,0,
12615,12615,Somerville Ave @ Church St,,,,42.381485,-71.100331,,,,0,,1,
12616,12616,Somerville Ave @ School St,,,,42.381998,-71.101852,,,,0,,1,
12618,12618,Washington St opp Harris St,,,,42.249233,-71.172161,,,,0,,0,
1262,1262,Columbus Ave @ Heath St,,,,42.325028,-71.098483,,,,0,,0,
12636,12636,Broadway opp Clarendon Hill Busway,,,,42.406461,-71.132577,,,,0,,1,
12637,12637,Broadway @ Sunnyside Ave,,,,42.407393,-71.134568,,,,0,,0,
12638,12638,Broadway @ Silk St,,,,42.408056,-71.135976,,,,0,,1,
12639,12639,Broadway opp Cleveland St,,,,42.408827,-71.137590,,,,0,,1,
1264,1264,Columbus Ave @ Amory St,,,,42.322363,-71.098628,,,,0,,1,
12640,12640,Broadway @ N Union St,,,,42.409650,-71.139285,,,,0,,1,
12641,12641,Broadway opp Harlow St,,,,42.410664,-71.141393,,,,0,,0,
12642,12642,Broadway @ Tufts St,,,,42.411537,-71.143421,,,,0,,1,
12643,12643,Broadway @ Allen St,,,,42.412422,-71.145571,,,,0,,0,
12645,12645,Broadway @ Massachusetts Ave,,,,42.414341,-71.150282,,,,0,,1,
12648,12648,Broadway @ Allen St,,,,42.412312,-71.145561,,,,0,,0,
12649,12649,Broadway @ Tufts St,,,,42.411425,-71.143411,,,,0,,1,
1265,1265,Columbus Ave @ Dimock St,,,,42.319662,-71.098540,,,,0,,0,
12650,12650,Broadway @ Harlow St,,,,42.410554,-71.141394,,,,0,,0,
12651,12651,Broadway @ Oxford St,,,,42.409520,-71.139313,,,,0,,0,
12652,12652,Broadway @ Cleveland St,,,,42.408588,-71.137313,,,,0,,0,
12653,12653,Broadway opp Silk St,,,,42.407932,-71.135960,,,,0,,0,
12654,12654,Broadway opp Sunnyside Ave,,,,42.407284,-71.134563,,,,0,,0,
1266,1266,Columbus Ave @ W Walnut Pk,,,,42.317066,-71.098434,,,,0,,0,
1267,1267,Columbus Ave @ Washington St,,,,42.315895,-71.098397,,,,0,,0,
1268,1268,Washington St @ Shepard St,,,,42.348224,-71.149882,,,,0,,1,
1269,1269,Washington St @ Snow St,,,,42.346880,-71.148221,,,,0,,1,
1270,1270,Washington St @ Monastery Rd,,,,42.346111,-71.146379,,,,0,,0,
1272,1272,Washington St @ Euston St,,,,42.344633,-71.144682,,,,0,,1,
1273,1273,Washington St @ Commonwealth Ave,,,,42.343868,-71.143266,,,,0,,1,
1274,1274,Washington St @ Corey Rd,,,,42.342394,-71.140567,,,,0,,1,
1275,1275,Wahington St @ Evans Rd,,,,42.341042,-71.137945,,,,0,,0,
12759,12759,Washington St @ Myrtle St - Cobble Hill Apt,,,,42.381697,-71.084052,,,,0,,0,
1276,1276,Washington St @ Beacon St,,,,42.339516,-71.135747,,,,0,place-bcnwa,0,
12767,12767,Springfield St opp Houghton St,,,,42.375283,-71.100063,,,,0,,0,
1277,1277,684 Washington St,,,,42.338723,-71.134258,,,,0,,0,
1278,1278,Washington St @ Winthrop Path,,,,42.338307,-71.131602,,,,0,,1,
12783,12783,Gordon Ave @ Summer St,,,,42.256320,-71.125999,,,,0,,0,
12789,12789,West St @ Lodge Hill Rd,,,,42.264777,-71.127641,,,,0,,0,
1279,1279,Washington St @ Gardner Rd,,,,42.338412,-71.129157,,,,0,,0,
128,128,1010 Massachusetts Ave opp Magazine St,,,,42.327984,-71.067744,,,,0,,1,
1280,1280,Washington St @ Gardner Path,,,,42.336982,-71.126480,,,,0,,1,
1281,1281,Washington St @ Greenough Circle,,,,42.335129,-71.124667,,,,0,,1,
12812,12812,West St opp Lodge Hill Rd,,,,42.264668,-71.127671,,,,0,,0,
12817,12817,Gordon Ave @ River St,,,,42.255682,-71.125677,,,,0,,0,
1282,1282,Washington St @ Cypress St,,,,42.334528,-71.122877,,,,0,,1,
12821,12821,Main St opp Schraffts Bldg,,,,42.383720,-71.072326,,,,0,,1,
12826,12826,Main St @ Union St,,,,42.374605,-71.063850,,,,0,,1,
12828,12828,Chelsea St opp Constitution Rd,,,,42.373833,-71.058310,,,,0,,0,
12829,12829,Chelsea St @ Warren St,,,,42.371907,-71.060949,,,,0,,0,
1283,1283,Washington St @ Harvard St,,,,42.332915,-71.118878,,,,0,,0,
12836,12836,Chelsea St @ Warren St,,,,42.372149,-71.060233,,,,0,,1,
12837,12837,Fifth St @ Chelsea St,,,,42.375105,-71.056094,,,,0,,0,
12838,12838,Chelsea St @ Fifth St,,,,42.375182,-71.056282,,,,0,,1,
12852,12852,Vine St @ Bunker Hill St,,,,42.376958,-71.056860,,,,0,,0,
12853,12853,Thirteenth St @ Second Ave,,,,42.377067,-71.051157,,,,0,,0,
12855,12855,First Ave @ Ninth St,,,,42.376088,-71.052615,,,,0,,0,
12856,12856,First Ave @ Fifth St,,,,42.374588,-71.055079,,,,0,,0,
12858,12858,Chelsea St @ Constitution Rd,,,,42.373771,-71.058191,,,,0,,1,
12859,12859,First Ave @ Terry Ring,,,,42.374815,-71.054465,,,,0,,1,
